AC Name,AC No.,Type,Winning Candidate,Party,Total Electors,Total Votes,Poll%,Margin,Margin %
Naigaum,31,GEN,Kalidas Nilkanth Kolambkar,Shiv Sena,143227,96498,67.4 %,31435,32.6%
Dadar,32,GEN,Manohar Gajanan Joshi,Shiv Sena,130400,87344,67.0 %,38419,44.0%
Matunga,33,GEN,Goyal Chandrakanta Vedprakash,Bharatiya Janta Party,215334,118566,55.1 %,8830,7.4%
Mahim,34,GEN,Gambhir Suresh Anant,Shiv Sena,139505,88091,63.1 %,23245,26.4%
Dharavi,35,SC,Mane Baburao Jotiram,Shiv Sena,248403,133009,53.5 %,24820,18.7%
Vandre,36,GEN,Jayashree Ramdas Nayak,Bharatiya Janta Party,164322,90785,55.2 %,8266,9.1%
Kherwadi,37,GEN,Madhukar Sarpotdar,Shiv Sena,176168,114062,64.7 %,19588,17.2%
Vileparle,38,GEN,Gurunath Krishna Desai,Shiv Sena,198162,120617,60.9 %,28805,23.9%
Amboli,39,GEN,Ambre Shantaram Soma,Shiv Sena,336921,184277,54.7 %,11693,6.3%
Santacruz,40,GEN,Abhiram Singh,Bharatiya Janta Party,245944,149150,60.6 %,30351,20.3%
Andheri,41,GEN,Sitaram Bhikaji Dalvi,Shiv Sena,321217,200042,62.3 %,26141,13.1%
Goregaon,42,GEN,Kale Nandkumar Damodhar,Shiv Sena,221078,137310,62.1 %,21115,15.4%
Malad,43,GEN,Gajanan Kirtikar,Shiv Sena,458510,261937,57.1 %,70172,26.8%
Kandivali,44,GEN,Madhav Marathe,Bharatiya Janta Party,402379,202813,50.4 %,16001,7.9%
Borivali,45,GEN,Hemendra Mehta,Bharatiya Janta Party,485826,257908,53.1 %,94829,36.8%
Trombay,46,GEN,Narkar Ratnakar Pandurang,Shiv Sena,404307,238380,59.0 %,35647,15.0%
Chembur,47,GEN,Advani Hashu,Bharatiya Janta Party,239534,139594,58.3 %,14618,10.5%
Nehrunagar,48,GEN,Suryakant Mahadik,Shiv Sena,215492,123960,57.5 %,14058,11.3%
Kurla,49,GEN,Chavan Shantaram Sitaram,Shiv Sena,408053,229272,56.2 %,54322,23.7%
Ghatkopar,50,GEN,Prakash Mehta,Bharatiya Janta Party,215993,142263,65.9 %,30649,21.5%
Bhandup,51,GEN,Adv. Liladhar Balaji Dake,Shiv Sena,313788,198272,63.2 %,22358,11.3%
Mulund,52,GEN,Kirit Somaiya,Bharatiya Janta Party,313022,195099,62.3 %,43527,22.3%
Thane,53,GEN,Joshi Moreshwar Damodar,Shiv Sena,406651,214236,52.7 %,64103,29.9%
Belapur,54,GEN,Ganesh Ramchandra Naik,Shiv Sena,944365,393283,41.6 %,109001,27.7%
Ulhasnagar,55,GEN,Kalani Suresh (PAPPU) BUDHARMAL,Independent,399597,165036,41.3 %,55334,33.5%
Ambernath,56,GEN,Sabir Shaikh,Shiv Sena,423514,230986,54.5 %,54486,23.6%
Kalyan,57,GEN,Patil Jagannath Shivaram,Bharatiya Janta Party,475433,271216,57.0 %,86087,31.7%
Murbad,58,GEN,Vishe Digambar Narayan,Bharatiya Janta Party,163185,122074,74.8 %,7470,6.1%
Wada,59,ST,Savara Vishnu Rama,Bharatiya Janta Party,234266,159037,67.9 %,35659,22.4%
Bhiwandi,60,GEN,Khan Mohamad Ali Shah Mohamad,Samajwadi Party,410269,222467,54.2 %,14010,6.3%
Vasai,61,GEN,Thakur Appa Urf Hitendra Vishnu,Independent,334277,197874,59.2 %,33575,17.0%
Palghar,62,ST,Nimkar Manisha Manohar,Shiv Sena,181644,124296,68.4 %,20149,16.2%
Dahanu,63,ST,Nam Shankar Sakharam,Indian National Congress,216426,147307,68.1 %,22355,15.2%
Jawhar,64,ST,Varatha Ramji Mahadu,Communist Party Of India (MARXIST),195099,138682,71.1 %,21064,15.2%
Shahapur,65,ST,Daroda Daulat Bhika,Shiv Sena,149355,104619,70.0 %,21322,20.4%
Igatpuri,66,ST,Zole Shivram Shankar,Indian National Congress,155624,113043,72.6 %,7076,6.3%
Nashik,67,GEN,Aher Dr. Daulatrao Sonuji,Bharatiya Janta Party,328590,200041,60.9 %,49135,24.6%
Deolali,68,SC,Gholap Baban Shankar,Shiv Sena,274760,169713,61.8 %,36919,21.8%
Sinnar,69,GEN,Dighole Tukaram Sakharam,Independent,153656,119950,78.1 %,7142,6.0%
Niphad,70,GEN,Kadam Raosaheb Bhaurao,Shiv Sena,188452,148067,78.6 %,12263,8.3%
Yevla,71,GEN,Patil Kalyanrao Jayvant Rao,Shiv Sena,177980,136874,76.9 %,17475,12.8%
Nandgaon,72,GEN,Deshmukh Rajendra Devidas,Shiv Sena,180755,121940,67.5 %,10222,8.4%
Malegaon,73,GEN,Nihal Ahmed Maulavi Md. Usman,Janata Dal,229733,153532,66.8 %,31203,20.3%
Dabhadi,74,GEN,Hiray Pushpatai Vyankatrao,Indian National Congress,171979,119849,69.7 %,2410,2.0%
Chandwad,75,GEN,Kasliwal Jaychand Deepchand,Bharatiya Janta Party,158134,119895,75.8 %,1805,1.5%
Dindori,76,ST,Charoskar Kisan Govind,Indian National Congress,184464,138217,74.9 %,9288,6.7%
Surgana,77,ST,Chavan Harishchandra Deoram,Independent,153351,120329,78.5 %,28804,23.9%
Kalvan,78,ST,Pawar Arjun Tulshiram,Bharatiya Janta Party,165773,123610,74.6 %,6585,5.3%
Baglan,79,ST,Borase Dilip Mangalu,Independent,168847,117139,69.4 %,39957,34.1%
