AC Name,AC No.,Type,Winning Candidate,Party,Total Electors,Total Votes,Poll%,Margin,Margin %
Kukshi,303,ST,Jamuna Devi,Indian National Congress,126967,76824,60.5 %,32248,42.0%
Alirajpur,304,ST,Mangansingh Patel,Indian National Congress,112507,39126,34.8 %,8502,21.7%
Jobat,305,ST,Ajmersingh,Indian National Congress,123171,42622,34.6 %,15667,36.8%
Jhabua,306,ST,Bapulsingh Damar,Indian National Congress,132426,55899,42.2 %,25778,46.1%
Petlawad,307,ST,Nirmala Bhuriya,Indian National Congress,128692,67943,52.8 %,32292,47.5%
Thandla,308,ST,Kantilal Bhuriya,Indian National Congress,111736,64299,57.5 %,17666,27.5%
Ratlam Town,309,GEN,Shiv Kumar Jhalani,Indian National Congress,122562,86184,70.3 %,8005,9.3%
Ratlam Rural,310,GEN,Motilal Dave,Indian National Congress,113448,84123,74.2 %,6173,7.3%
Sailana,311,ST,Lahling Devra,Indian National Congress,118473,75864,64.0 %,1543,2.0%
Jaora,312,GEN,Mohinder Singh Mohan Singh Kalukheda,Indian National Congress,114568,86931,75.9 %,7458,8.6%
Alot,313,SC,Thevarchand Gehlote,Bharatiya Janta Party,109050,71959,66.0 %,7513,10.4%
Manasa,314,GEN,Narendra Bhanwarilal Nahta,Indian National Congress,118577,89404,75.4 %,12238,13.7%
Garoth,315,GEN,Subhashkumar Sojatiya,Indian National Congress,131986,97694,74.0 %,3594,3.7%
Suwasara,316,SC,Jagdish Dewada,Bharatiya Janta Party,131657,92238,70.1 %,5443,5.9%
Sitamau,317,GEN,Nanalal Patidar,Bharatiya Janta Party,128833,97965,76.0 %,12033,12.3%
Mandsaur,318,GEN,Kailash Chawala,Bharatiya Janta Party,145794,110362,75.7 %,2869,2.6%
Neemuch,319,GEN,Khuman Singh Shivaji,Bharatiya Janta Party,153899,110815,72.0 %,66,0.1%
Jawad,320,GEN,Ghanshiyam Patidar,Indian National Congress,146820,111902,76.2 %,1225,1.1%
